Date,Calcium,Magnesium,Potassium,Sodium,Chlorides,Nitrates,Sulfates,CalciumLoad_g,MagnesiumLoad_g,PotassiumLoad_g,SodiumLoad_g,ChloridesLoad_g,NitratesLoad_g,SulfatesLoad_g,Discharge,LogQ,Precip_1D,Precip_3D,Precip_7D,Precip_14D,D5TE_VWC_5cm_Avg,D5TE_VWC_100cm_Avg,Temp_anomaly_14D,Turbidity,GWE,Temperature,LE_li_wpl,LEsmooth,LogQ10
10/22/21 20:00,2.01,1.38,0.03,0.36,0.75,0.37,0.22,18.3915,12.627,0.2745,3.294,6.8625,3.3855,2.013,9.15,0.961421094,0.254,0.254,0.254,0.762,0.242,0.313,-0.621651786,22.949219,620.28,15,-6.2219275,16.24373396,1.272840553
10/22/21 20:30,2.02,1.37,0.03,0.37,0.74,0.36,0.22,18.483,12.5355,0.2745,3.3855,6.771,3.294,2.013,9.15,0.961421094,0.254,0.254,0.254,0.762,0.242,0.313,-0.673549107,20.996094,620.28,14.9375,-6.4698655,15.76425616,1.270244421
10/22/21 21:00,2,1.37,0.03,0.36,0.75,0.37,0.22,18,12.33,0.27,3.24,6.75,3.33,1.98,9,0.954242509,0.254,0.254,0.254,0.762,0.242,0.313,-0.662946429,22.949219,620.28,14.9375,-1.84529885,15.49748084,1.26761802
10/22/21 21:30,1.98,1.36,0.03,0.36,0.72,0.365,0.22,18.0576,12.4032,0.2736,3.2832,6.5664,3.3288,2.0064,9.12,0.959994838,0.254,0.254,0.254,0.762,0.242,0.313,-0.714657738,21.972656,620.275,14.875,-80.19326713,12.70540418,1.264987436
10/22/21 22:00,2.02,1.38,0.03,0.36,0.74,0.36,0.22,18.4224,12.5856,0.2736,3.2832,6.7488,3.2832,2.0064,9.12,0.959994838,0.254,0.254,0.254,0.762,0.2415,0.313,-0.76655506,20.996094,620.27,14.8125,-3.563346,12.8728813,1.262340821
10/22/21 22:30,2.01,1.37,0.03,0.36,0.74,0.36,0.22,18.2106,12.4122,0.2718,3.2616,6.7044,3.2616,1.9932,9.06,0.957128198,0,0.254,0.254,0.762,0.241,0.313,-0.818266369,20.996094,620.27,14.75,2.6356205,12.86981102,1.259672007
10/22/21 23:00,2.01,1.38,0.03,0.36,0.75,0.37,0.22,17.9895,12.351,0.2685,3.222,6.7125,3.3115,1.969,8.95,0.951823035,0,0.254,0.254,0.508,0.241,0.313,-0.807477679,20.996094,620.27,14.75,-4.1656575,12.62824724,1.256975677
10/22/21 23:30,2.01,1.38,0.03,0.37,0.75,0.37,0.22,17.9292,12.3096,0.2676,3.3004,6.69,3.3004,1.9624,8.92,0.950364854,0,0.254,0.254,0.508,0.2405,0.313,-0.859375,20.996094,620.27,14.6875,-0.3589665,12.66089819,1.254287692
10/23/21 0:00,2.02,1.38,0.03,0.36,0.75,0.37,0.22,18.18,12.42,0.27,3.24,6.75,3.33,1.98,9,0.954242509,0,0.254,0.254,0.508,0.243,0.313,-0.848772321,20.996094,620.27,14.6875,-4.6623205,12.42887494,1.251562689
10/23/21 0:30,2.02,1.38,0.03,0.37,0.75,0.36,0.22,18.079,12.351,0.2685,3.3115,6.7125,3.222,1.969,8.95,0.951823035,0,0.254,0.254,0.508,0.2455,0.313,-0.838169643,20.996094,620.27,14.6875,0.08024455,12.33249805,1.248843947
10/23/21 1:00,2.01,1.38,0.03,0.37,0.75,0.37,0.22,17.9292,12.3096,0.2676,3.3004,6.69,3.3004,1.9624,8.92,0.950364854,0,0.254,0.254,0.508,0.252,0.313,-0.827938988,20.996094,620.27,14.6875,1.196401,12.29695071,1.246119372
10/23/21 1:30,2.02,1.38,0.03,0.37,0.75,0.37,0.22,17.8366,12.1854,0.2649,3.2671,6.6225,3.2671,1.9426,8.83,0.945960704,0,0.254,0.254,0.508,0.253,0.313,-0.880022321,20.996094,620.27,14.625,-0.4326415,12.39647644,1.243353831
10/23/21 2:30,2.01,1.38,0.03,0.37,0.75,0.36,0.22,17.7483,12.1854,0.2649,3.2671,6.6225,3.1788,1.9426,8.83,0.945960704,0,0.254,0.254,0.508,0.25,0.313,-0.921502976,20.996094,620.27,14.5625,-7.041441,12.31441083,1.237769351
10/23/21 3:00,2.02,1.38,0.03,0.37,0.76,0.37,0.22,17.6144,12.0336,0.2616,3.2264,6.6272,3.2264,1.9184,8.72,0.940516485,0,0.254,0.254,0.508,0.258,0.313,-0.97358631,20.996094,620.27,14.5,-15.2612315,11.65097257,1.234938361
10/23/21 4:00,2.02,1.38,0.03,0.38,0.76,0.37,0.22,17.5538,11.9922,0.2607,3.3022,6.6044,3.2153,1.9118,8.69,0.939019776,0,0.254,0.254,0.508,0.256,0.313,-1.015066964,21.972656,620.28,14.4375,-23.957516,10.97394554,1.229288722
10/23/21 4:30,2.02,1.38,0.03,0.38,0.76,0.37,0.22,17.4528,11.9232,0.2592,3.2832,6.5664,3.1968,1.9008,8.64,0.936513742,0,0.254,0.254,0.508,0.2555,0.313,-1.067150298,21.972656,620.28,14.375,-4.554145,10.69260024,1.226423209
10/23/21 5:30,2.01,1.38,0.03,0.38,0.76,0.36,0.22,17.4669,11.9922,0.2607,3.3022,6.6044,3.1284,1.9118,8.69,0.939019776,0,0.254,0.254,0.508,0.253,0.313,-1.108630952,20.996094,620.28,14.3125,-15.103858,9.860456422,1.22067729
10/23/21 7:00,2.02,1.38,0.03,0.38,0.76,0.36,0.22,17.4528,11.9232,0.2592,3.2832,6.5664,3.1104,1.9008,8.64,0.936513742,0,0.254,0.254,0.508,0.2525,0.313,-1.202752976,27.929688,620.28,14.1875,-0.34896995,9.541411848,1.211938302
10/23/21 7:30,2.02,1.39,0.03,0.38,0.76,0.36,0.22,17.271,11.8845,0.2565,3.249,6.498,3.078,1.881,8.55,0.931966115,0,0.254,0.254,0.508,0.2535,0.313,-1.192522321,20.996094,620.285,14.1875,0.21040075,9.258653936,1.209009272
10/23/21 8:00,2.02,1.38,0.03,0.38,0.76,0.36,0.22,17.17,11.73,0.255,3.23,6.46,3.06,1.87,8.5,0.929418926,0,0.254,0.254,0.508,0.255,0.313,-1.244605655,20.4589845,620.29,14.125,-1.0597515,8.955171423,1.206054724
10/23/21 8:30,2.02,1.39,0.03,0.38,0.76,0.365,0.22,17.271,11.8845,0.2565,3.249,6.498,3.12075,1.881,8.55,0.931966115,0,0.254,0.254,0.508,0.255,0.313,-1.234561012,20.4589845,620.285,14.125,14.272135,9.107084668,1.203085606
10/23/21 9:00,2.015,1.38,0.03,0.38,0.76,0.365,0.22,17.0066,11.6472,0.2532,3.2072,6.4144,3.0806,1.8568,8.44,0.926342447,0,0.254,0.254,0.508,0.255,0.313,-1.224516369,20.996094,620.28,14.125,23.543415,9.508093844,1.200115455
10/23/21 9:30,2.02,1.385,0.03,0.38,0.76,0.37,0.22,17.1094,11.73095,0.2541,3.2186,6.4372,3.1339,1.8634,8.47,0.92788341,0,0.254,0.254,0.508,0.2555,0.313,-1.277157738,19.921875,620.28,14.0625,13.40292,9.613359416,1.197128299
10/23/21 10:00,2.02,1.39,0.03,0.38,0.76,0.37,0.22,16.9882,11.6899,0.2523,3.1958,6.3916,3.1117,1.8502,8.41,0.924795996,0,0.254,0.254,0.508,0.252,0.313,-1.267299107,19.921875,620.28,14.0625,19.758005,9.880323773,1.194179473
10/23/21 10:30,2.03,1.39,0.03,0.38,0.76,0.37,0.23,17.0723,11.6899,0.2523,3.1958,6.3916,3.1117,1.9343,8.41,0.924795996,0,0.254,0.254,0.508,0.252,0.313,-1.2578125,19.921875,620.28,14.0625,34.27053,10.50571368,1.191177864
10/23/21 11:00,2.03,1.39,0.03,0.38,0.76,0.38,0.23,16.9505,11.6065,0.2505,3.173,6.346,3.173,1.9205,8.35,0.921686475,0,0.254,0.254,0.508,0.253,0.313,-1.310639881,19.921875,620.28,14,25.3628,10.87714083,1.188148326
10/23/21 11:30,2.04,1.39,0.03,0.38,0.76,0.38,0.23,17.1564,11.6899,0.2523,3.1958,6.3916,3.1958,1.9343,8.41,0.924795996,0,0.254,0.254,0.508,0.253,0.313,-1.301339286,20.996094,620.28,14,38.64804,11.55447984,1.185170759
10/23/21 12:00,2.04,1.39,0.03,0.39,0.76,0.37,0.23,17.1564,11.6899,0.2523,3.2799,6.3916,3.1117,1.9343,8.41,0.924795996,0,0.254,0.254,0.508,0.2535,0.313,-1.354352679,22.949219,620.28,13.9375,67.514125,12.88685234,1.182172637
10/23/21 12:30,2.03,1.39,0.03,0.38,0.76,0.37,0.23,16.9505,11.6065,0.2505,3.173,6.346,3.0895,1.9205,8.35,0.921686475,0,0.254,0.254,0.508,0.254,0.313,-1.407552083,19.921875,620.285,13.875,42.333755,13.57166403,1.179146486
10/23/21 13:00,2.04,1.39,0.03,0.38,0.76,0.37,0.23,17.034,11.6065,0.2505,3.173,6.346,3.0895,1.9205,8.35,0.921686475,0,0.254,0.254,0.508,0.254,0.313,-1.398251488,19.921875,620.29,13.875,42.812255,12.4037681,1.176134083
10/23/21 13:30,2.04,1.4,0.03,0.38,0.76,0.38,0.23,16.7484,11.494,0.2463,3.1198,6.2396,3.1198,1.8883,8.21,0.914343157,0,0.254,0.254,0.508,0.255,0.313,-1.388950893,19.921875,620.29,13.875,54.88422,11.50229775,1.173117645
10/23/21 14:00,2.045,1.395,0.03,0.39,0.76,0.375,0.23,16.9735,11.5785,0.249,3.237,6.308,3.1125,1.909,8.3,0.919078092,0,0.254,0.254,0.508,0.2545,0.313,-1.379650298,19.921875,620.29,13.875,41.24653,9.821759613,1.170091119
10/23/21 14:30,2.04,1.39,0.03,0.39,0.76,0.37,0.23,16.8708,11.4953,0.2481,3.2253,6.2852,3.0599,1.9021,8.27,0.91750551,0,0.254,0.254,0.508,0.253,0.313,-1.370349702,20.996094,620.29,13.875,33.04633,8.643475078,1.167074145
10/23/21 15:00,2.04,1.4,0.03,0.39,0.765,0.37,0.23,16.7484,11.494,0.2463,3.2019,6.28065,3.0377,1.8883,8.21,0.914343157,0,0.254,0.254,0.508,0.2525,0.313,-1.361049107,18.945312,620.29,13.875,68.415435,9.160417985,1.164064594
10/23/21 15:30,2.05,1.4,0.03,0.39,0.77,0.37,0.23,16.769,11.452,0.2454,3.1902,6.2986,3.0266,1.8814,8.18,0.912753304,0,0.254,0.254,0.508,0.253,0.313,-1.352120536,17.96875,620.295,13.875,90.633795,10.63081845,1.161030294
10/23/21 16:00,2.05,1.4,0.03,0.39,0.77,0.37,0.23,16.6665,11.382,0.2439,3.1707,6.2601,3.0081,1.8699,8.13,0.910090546,0,0.254,0.254,0.508,0.253,0.313,-1.343191964,17.96875,620.3,13.875,41.3903,11.45202218,1.158003573
10/23/21 16:30,2.05,1.4,0.03,0.39,0.77,0.37,0.23,16.769,11.452,0.2454,3.1902,6.2986,3.0266,1.8814,8.18,0.912753304,0,0.254,0.254,0.508,0.2515,0.313,-1.334263393,17.96875,620.3,13.875,41.539165,12.00142393,1.154997404
10/23/21 17:00,2.05,1.4,0.03,0.39,0.77,0.37,0.23,16.6665,11.382,0.2439,3.1707,6.2601,3.0081,1.8699,8.13,0.910090546,0,0.254,0.254,0.508,0.2515,0.313,-1.325334821,17.96875,620.3,13.875,28.731575,12.51290606,1.15203659
10/23/21 17:30,2.04,1.39,0.03,0.39,0.77,0.37,0.23,16.5852,11.3007,0.2439,3.1707,6.2601,3.0081,1.8699,8.13,0.910090546,0,0.254,0.254,0.508,0.2505,0.313,-1.31640625,17.96875,620.3,13.875,18.295665,12.88130206,1.149055451
10/23/21 18:00,2.04,1.39,0.03,0.39,0.77,0.37,0.23,16.5852,11.3007,0.2439,3.1707,6.2601,3.0081,1.8699,8.13,0.910090546,0,0.254,0.254,0.508,0.2505,0.313,-1.307477679,18.945312,620.3,13.875,-76.526382,11.23507435,1.146089904
10/23/21 18:30,2.05,1.4,0.03,0.39,0.77,0.37,0.23,16.6665,11.382,0.2439,3.1707,6.2601,3.0081,1.8699,8.13,0.910090546,0,0.254,0.254,0.508,0.25,0.313,-1.298549107,18.945312,620.3,13.875,9.6801435,11.5173215,1.14314041
10/23/21 19:00,2.04,1.39,0.03,0.39,0.77,0.36,0.23,16.3404,11.1339,0.2403,3.1239,6.1677,2.8836,1.8423,8.01,0.903632516,0,0.254,0.254,0.508,0.252,0.313,-1.289620536,19.921875,620.3,13.875,5.9314555,11.81792664,1.140193023
10/23/21 19:30,2.05,1.39,0.03,0.39,0.77,0.37,0.23,16.482,11.1756,0.2412,3.1356,6.1908,2.9748,1.8492,8.04,0.905256049,0,0.254,0.254,0.508,0.252,0.313,-1.280691964,20.996094,620.3,13.875,0.3601552,11.82392628,1.137266394
10/23/21 20:30,2.058,1.394,0.033333333,0.39,0.786,0.372857143,0.23,16.521624,11.191032,0.2676,3.13092,6.310008,2.993297143,1.84644,8.028,0.904607364,0,0.254,0.254,0.508,0.25,0.313,-1.262834821,20.1757812,620.3,13.875,8.584352,12.61202322,1.131578168
10/23/21 21:00,2.062,1.396,0.035,0.39,0.794,0.374285714,0.23,16.541364,11.198712,0.28077,3.12858,6.369468,3.00252,1.84506,8.022,0.904282658,0,0.254,0.254,0.508,0.25,0.313,-1.254278274,19.7656248,620.3,13.875,13.91746,12.987327,1.128781343
10/23/21 21:30,2.066,1.398,0.036666667,0.39,0.802,0.375714286,0.23,16.561056,11.206368,0.29392,3.12624,6.428832,3.011725714,1.84368,8.016,0.903957709,0,0.254,0.254,0.508,0.249,0.313,-1.245721726,19.3554684,620.3,13.875,28.52658,15.57589479,1.126003488
10/23/21 22:00,2.07,1.4,0.038333333,0.39,0.81,0.377142857,0.23,16.5807,11.214,0.30705,3.1239,6.4881,3.020914286,1.8423,8.01,0.903632516,0,0.254,0.254,0.508,0.249,0.313,-1.237165179,18.945312,620.3,13.875,19.297945,16.12021124,1.123206932
10/23/21 22:30,2.02,1.38,0.04,0.39,0.77,0.378571429,0.23,16.0792,10.9848,0.3184,3.1044,6.1292,3.013428571,1.8308,7.96,0.900913068,0,0,0.254,0.508,0.249,0.313,-1.291294643,16.992188,620.295,13.8125,16.40852,16.44813742,1.120482758
10/23/21 23:00,2.04,1.4,0.03,0.39,0.77,0.38,0.23,16.0548,11.018,0.2361,3.0693,6.0599,2.9906,1.8101,7.87,0.895974732,0,0,0.254,0.508,0.25,0.313,-1.282924107,19.921875,620.29,13.8125,19.778685,17.01824081,1.117740009
10/23/21 23:30,2.05,1.4,0.03,0.39,0.77,0.38,0.23,16.08225,10.983,0.23535,3.05955,6.04065,2.9811,1.80435,7.845,0.894592948,0,0,0.254,0.508,0.256,0.313,-1.337239583,17.480469,620.29,13.75,9.2200425,17.24631245,1.115031899
10/24/21 0:00,2.05,1.41,0.03,0.39,0.77,0.38,0.23,16.1335,11.0967,0.2361,3.0693,6.0599,2.9906,1.8101,7.87,0.895974732,0,0,0.254,0.508,0.2495,0.313,-1.391369048,17.96875,620.29,13.6875,-95.571365,15.08181139,1.112353601
10/24/21 1:00,2.07,1.42,0.03,0.39,0.77,0.38,0.23,16.2909,11.1754,0.2361,3.0693,6.0599,2.9906,1.8101,7.87,0.895974732,0,0,0.254,0.508,0.2495,0.313,-1.375,17.96875,620.29,13.6875,32.178625,16.20336727,1.10702049
10/25/21 11:00,1.78,1.22,0.05,0.37,0.76,0.33,0.18,49.5018,33.9282,1.3905,10.2897,21.1356,9.1773,5.0058,27.81,1.444200989,24.634,72.892,73.146,73.4,0.371,0.377,-0.586960565,103.90625,620.52,14.125,93.03269,58.73615625,1.022544353
10/25/21 11:30,1.78,1.22,0.05,0.37,0.76,0.34,0.18,51.9226,35.5874,1.4585,10.7929,22.1692,9.9178,5.2506,29.17,1.464936429,24.126,72.892,73.146,73.4,0.371,0.377,-0.585286458,114.84375,620.51,14.125,74.418105,61.872546,1.025091567
10/25/21 12:00,1.77,1.21,0.05,0.37,0.77,0.34,0.18,53.1354,36.3242,1.501,11.1074,23.1154,10.2068,5.4036,30.02,1.477410688,7.62,72.892,73.146,73.4,0.371,0.377,-0.583798363,125,620.5,14.125,104.6403,69.000505,1.027768238
10/25/21 12:30,1.77,1.22,0.05,0.37,0.76,0.34,0.18,55.6311,38.3446,1.5715,11.6291,23.8868,10.6862,5.6574,31.43,1.497344381,0.762,72.892,73.146,73.4,0.37,0.377,-0.51999628,125.78125,620.5,14.1875,84.54382,71.22097857,1.030676449
10/25/21 13:00,1.78,1.21,0.05,0.35,0.76,0.35,0.18,56.96,38.72,1.6,11.2,24.32,11.2,5.76,32,1.505149978,0.762,72.892,73.146,73.4,0.3695,0.377,-0.518694196,130.46875,620.5,14.1875,60.23828,69.84814125,1.03370264
10/25/21 13:30,1.75,1.195,0.055,0.345,0.745,0.36,0.17,58.47625,39.930925,1.837825,11.528175,24.894175,12.0294,5.68055,33.415,1.523941465,0.762,72.892,73.146,73.146,0.369,0.377,-0.455078125,140.234375,620.5,14.25,95.63014,72.71280778,1.036933154
10/25/21 14:00,1.7,1.16,0.06,0.34,0.74,0.37,0.17,58.735,40.078,2.073,11.747,25.567,12.7835,5.8735,34.55,1.538448052,0.762,72.892,73.146,73.146,0.369,0.377,-0.391648065,154.6875,620.5,14.3125,98.07458,75.248985,1.040346817
10/25/21 14:30,1.65,1.12,0.07,0.34,0.73,0.36,0.16,57.4695,39.0096,2.4381,11.8422,25.4259,12.5388,5.5728,34.83,1.541953474,0.762,72.892,73.146,73.146,0.3685,0.377,-0.390531994,168.75,620.495,14.3125,107.711,78.20007727,1.043779668
10/25/21 15:00,1.61,1.09,0.08,0.34,0.72,0.35,0.16,56.994,38.586,2.832,12.036,25.488,12.39,5.664,35.4,1.549003262,0.762,72.892,73.146,73.146,0.3665,0.3765,-0.327101935,180.46875,620.49,14.375,107.128415,80.61077208,1.047295965
10/25/21 15:30,1.56,1.05,0.08,0.33,0.71,0.35,0.15,56.0976,37.758,2.8768,11.8668,25.5316,12.586,5.394,35.96,1.555819683,0.508,72.892,73.146,73.146,0.366,0.377,-0.325985863,187.5,620.48,14.375,83.56418,80.83795731,1.05088382
10/25/21 16:00,1.52,1.02,0.09,0.32,0.69,0.34,0.15,55.5256,37.2606,3.2877,11.6896,25.2057,12.4202,5.4795,36.53,1.562649672,0.254,70.86,73.146,73.146,0.366,0.376,-0.324869792,190.625,620.47,14.375,53.58025,78.89097821,1.054533261
10/25/21 16:30,1.48,1,0.09,0.32,0.69,0.33,0.15,55.3224,37.38,3.3642,11.9616,25.7922,12.3354,5.607,37.38,1.572639297,0.254,68.066,73.146,73.146,0.365,0.376,-0.323567708,189.84375,620.47,14.375,62.77113,77.81632167,1.05830421
10/25/21 17:00,1.46,0.99,0.1,0.32,0.68,0.33,0.14,54.9836,37.2834,3.766,12.0512,25.6088,12.4278,5.2724,37.66,1.575880316,0.254,66.796,73.146,73.146,0.3645,0.376,-0.322265625,188.28125,620.47,14.375,53.074125,76.26993438,1.062117988
10/25/21 17:30,1.45,0.96,0.1,0.31,0.67,0.33,0.14,55.4335,36.7008,3.823,11.8513,25.6141,12.6159,5.3522,38.23,1.582404298,0.254,66.288,73.146,73.146,0.364,0.376,-0.383091518,184.375,620.47,14.3125,59.6919,75.29475588,1.066004279
10/25/21 18:00,1.43,0.96,0.1,0.3,0.66,0.32,0.14,55.0693,36.9696,3.851,11.553,25.4166,12.3232,5.3914,38.51,1.585573519,0.254,66.288,73.146,73.146,0.363,0.376,-0.381231399,187.5,620.47,14.3125,44.986315,73.61095361,1.06989924
10/25/21 18:30,1.42,0.97,0.1,0.29,0.65,0.32,0.14,55.0818,37.6263,3.879,11.2491,25.2135,12.4128,5.4306,38.79,1.58871978,0.254,64.51,73.146,73.146,0.3625,0.376,-0.441499256,185.9375,620.47,14.25,31.84851,71.41293026,1.073811491
10/25/21 19:00,1.41,0.95,0.1,0.28,0.64,0.33,0.14,55.2297,37.2115,3.917,10.9676,25.0688,12.9261,5.4838,39.17,1.592953572,0.254,62.478,73.146,73.146,0.362,0.377,-0.439267113,179.6875,620.47,14.25,38.06187,69.74537725,1.077755387
10/25/21 19:30,1.4,0.93,0.11,0.27,0.63,0.32,0.13,55.496,36.8652,4.3604,10.7028,24.9732,12.6848,5.1532,39.64,1.598133646,0.254,58.922,73.146,73.146,0.362,0.377,-0.436848958,188.28125,620.465,14.25,11.638625,66.97838905,1.081734255
10/25/21 20:00,1.36,0.91,0.11,0.26,0.62,0.32,0.13,54.6856,36.5911,4.4231,10.4546,24.9302,12.8672,5.2273,40.21,1.604334073,0.254,55.366,73.146,73.146,0.361,0.3765,-0.434337798,189.84375,620.46,14.25,7.009242,64.25251873,1.08578692
10/25/21 20:30,1.32,0.88,0.11,0.25,0.61,0.32,0.12,53.0772,35.3848,4.4231,10.0525,24.5281,12.8672,4.8252,40.21,1.604334073,0.254,53.334,73.146,73.146,0.361,0.376,-0.431733631,186.71875,620.46,14.25,5.289925,61.6889277,1.089802116
10/25/21 21:00,1.29,0.85,0.12,0.25,0.59,0.31,0.12,52.6062,34.663,4.8936,10.195,24.0602,12.6418,4.8936,40.78,1.610447221,0.254,51.302,73.146,73.146,0.3605,0.376,-0.491443452,178.90625,620.46,14.1875,1.838723,59.19516917,1.093879671
10/25/21 21:30,1.25,0.84,0.12,0.24,0.58,0.31,0.11,51.675,34.7256,4.9608,9.9216,23.9772,12.8154,4.5474,41.34,1.616370472,0.254,48.762,73.146,73.146,0.3595,0.376,-0.488839286,187.5,620.46,14.1875,5.2460145,57.03720298,1.098008834
10/25/21 22:00,1.21,0.8,0.13,0.23,0.57,0.3,0.1,51.4008,33.984,5.5224,9.7704,24.2136,12.744,4.248,42.48,1.628184508,0,46.73,73.146,73.146,0.359,0.376,-0.486235119,186.71875,620.46,14.1875,-0.1820935,54.83646081,1.102277878
10/25/21 22:30,1.18,0.79,0.13,0.23,0.56,0.3,0.1,50.4568,33.7804,5.5588,9.8348,23.9456,12.828,4.276,42.76,1.631037697,0,46.73,72.892,73.146,0.359,0.376,-0.483630952,184.375,620.465,14.1875,-0.2076006,52.79779187,1.106560587
10/25/21 23:00,1.16,0.77,0.13,0.23,0.56,0.29,0.1,50.9124,33.7953,5.7057,10.0947,24.5784,12.7281,4.389,43.89,1.642365581,0,46.73,72.892,73.146,0.3585,0.376,-0.543340774,180.46875,620.47,14.125,2.468188,51.00030601,1.11096829
10/25/21 23:30,1.13,0.76,0.13,0.23,0.55,0.29,0.1,50.5562,34.0024,5.8162,10.2902,24.607,12.9746,4.474,44.74,1.65069598,0,46.73,72.892,73.146,0.358,0.376,-0.540550595,190.625,620.47,14.125,-0.231699575,49.23368513,1.115449632
10/26/21 0:00,1.11,0.75,0.13,0.23,0.55,0.29,0.09,49.9722,33.765,5.8526,10.3546,24.761,13.0558,4.0518,45.02,1.653405491,0,45.206,72.892,73.146,0.357,0.376,-0.600074405,185.9375,620.47,14.0625,0.2545684,47.60104791,1.119946987
10/26/21 0:30,1.1,0.74,0.13,0.22,0.54,0.28,0.09,50.457,33.9438,5.9631,10.0914,24.7698,12.8436,4.1283,45.87,1.66152874,0,45.206,72.892,73.146,0.3565,0.376,-0.597098214,181.25,620.47,14.0625,0.12794171,46.06965739,1.124513734
10/26/21 1:00,1.07,0.72,0.13,0.22,0.54,0.28,0.09,49.6908,33.4368,6.0372,10.2168,25.0776,13.0032,4.1796,46.44,1.666892211,0,45.206,72.892,73.146,0.356,0.376,-0.656436012,184.375,620.47,14,-0.3632795,44.61862811,1.129109586
10/26/21 1:30,1.06,0.71,0.13,0.22,0.53,0.28,0.09,50.7316,33.9806,6.2218,10.5292,25.3658,13.4008,4.3074,47.86,1.679972694,0,45.206,72.892,73.146,0.356,0.376,-0.715587798,187.5,620.47,13.9375,-1.1702995,43.23108485,1.133854136
10/26/21 2:00,1.04,0.7,0.14,0.22,0.53,0.27,0.08,50.9496,34.293,6.8586,10.7778,25.9647,13.2273,3.9192,48.99,1.690107439,0,45.206,72.892,73.146,0.356,0.376,-0.77436756,183.59375,620.47,13.875,-0.67871745,41.93962007,1.138702591
10/26/21 2:30,1.02,0.69,0.14,0.22,0.53,0.27,0.08,50.8368,34.3896,6.9776,10.9648,26.4152,13.4568,3.9872,49.84,1.697578034,0,45.206,72.892,73.146,0.355,0.376,-0.83296131,180.46875,620.475,13.8125,-0.48513695,41.23493722,1.143630135
10/26/21 3:00,1,0.68,0.14,0.21,0.52,0.26,0.08,51.25,34.85,7.175,10.7625,26.65,13.325,4.1,51.25,1.70969387,0,45.206,72.892,73.146,0.3545,0.376,-0.891369048,177.34375,620.48,13.75,-1.4758205,40.01462986,1.14867719
10/26/21 3:30,0.99,0.67,0.14,0.21,0.51,0.26,0.08,51.579,34.907,7.294,10.941,26.571,13.546,4.168,52.1,1.716837723,0,45.206,72.892,73.146,0.354,0.376,-0.949404762,182.8125,620.48,13.6875,-1.30736645,38.86679663,1.153788196
10/26/21 4:00,0.97,0.65,0.15,0.21,0.51,0.26,0.07,51.0899,34.2355,7.9005,11.0607,26.8617,13.6942,3.6869,52.67,1.721563318,0,44.19,72.892,73.146,0.353,0.376,-1.007254464,178.90625,620.48,13.625,-0.53987415,37.80175147,1.158925102
10/26/21 4:30,0.95,0.64,0.15,0.2,0.5,0.25,0.07,51.11,34.432,8.07,10.76,26.9,13.45,3.766,53.8,1.730782276,0,43.428,72.892,73.146,0.353,0.376,-1.064918155,170.3125,620.48,13.5625,-0.22388915,36.80107672,1.164135902
10/26/21 5:00,0.94,0.63,0.15,0.2,0.5,0.25,0.07,52.17,34.965,8.325,11.1,27.75,13.875,3.885,55.5,1.744292983,0,43.428,72.892,73.146,0.352,0.376,-1.122395833,179.6875,620.48,13.5,-0.43221035,35.58041105,1.169506668
10/26/21 5:30,0.92,0.62,0.15,0.2,0.49,0.24,0.07,52.0996,35.1106,8.4945,11.326,27.7487,13.5912,3.9641,56.63,1.753046562,0,43.428,72.892,73.146,0.3515,0.376,-1.241815476,178.90625,620.485,13.375,-0.29488549,34.66053165,1.174955785
10/26/21 6:00,0.91,0.61,0.15,0.2,0.49,0.24,0.07,52.3068,35.0628,8.622,11.496,28.1652,13.7952,4.0236,57.48,1.759516759,0,43.428,72.892,73.146,0.351,0.376,-1.298549107,175.78125,620.49,13.3125,-0.4755791,33.78212888,1.180444881
10/26/21 6:30,0.9,0.61,0.16,0.19,0.48,0.24,0.07,53.262,36.0998,9.4688,11.2442,28.4064,14.2032,4.1426,59.18,1.772174961,0,43.428,72.892,73.146,0.351,0.376,-1.355096726,173.4375,620.495,13.25,-0.1217724,32.95520446,1.186085981
10/26/21 7:00,0.89,0.6,0.16,0.19,0.48,0.23,0.07,53.6759,36.186,9.6496,11.4589,28.9488,13.8713,4.2217,60.31,1.780389328,0,43.174,72.892,73.146,0.351,0.376,-1.349144345,173.4375,620.5,13.25,-0.91147525,32.14885495,1.19178043
10/26/21 7:30,0.88,0.58,0.16,0.19,0.48,0.23,0.07,54.5688,35.9658,9.9216,11.7819,29.7648,14.2623,4.3407,62.01,1.792461731,0,40.126,72.892,73.146,0.3505,0.376,-1.46781994,172.65625,620.505,13.125,-0.77373705,31.38321327,1.197605583
10/26/21 8:00,0.88,0.595,0.16,0.19,0.475,0.23,0.065,56.0648,37.90745,10.1936,12.1049,30.26225,14.6533,4.14115,63.71,1.804207605,0,36.824,72.892,73.146,0.35,0.376,-1.461495536,174.609375,620.51,13.125,-0.31064735,30.66289826,1.203552994
10/26/21 8:30,0.875,0.58,0.16,0.19,0.475,0.225,0.065,57.4875,38.106,10.512,12.483,31.2075,14.7825,4.2705,65.7,1.81756537,0,28.444,72.892,73.146,0.35,0.376,-1.517485119,171.09375,620.51,13.0625,4.0356135,30.07118082,1.209642335
