timedate,Calcium,Magnesium,Potassium,Sodium,Chlorides,Nitrates,Sulfates,Discharge
,mmol/L,mmol/L,mmol/L,mmol/L,mmol/L,mmol/L,mmol/L,m3/s
2022-04-09 22:53:00+00:00,1.68,1.14,0.02,0.34,1.08,0.79,0.26,23.67
2022-04-09 23:22:00+00:00,1.68,1.13,0.02,0.34,1.08,0.79,0.26,23.67
2022-04-09 23:51:00+00:00,1.69,1.14,0.02,0.34,1.08,0.79,0.26,23.67
2022-04-10 00:21:00+00:00,1.67,1.15,0.02,0.34,1.08,0.79,0.27,23.44
2022-04-10 00:50:00+00:00,1.68,1.14,0.02,0.34,1.08,0.79,0.27,23.52
2022-04-10 01:19:00+00:00,1.73,1.14,,0.37,1.08,0.79,0.27,23.29
2022-04-10 01:48:00+00:00,1.68,1.15,0.02,0.34,1.03,0.76,0.25,23.22
2022-04-10 02:18:00+00:00,1.68,1.15,0.02,0.34,1.09,0.79,0.27,23.07
2022-04-10 02:47:00+00:00,1.67,1.14,0.02,0.34,1.09,0.79,0.27,22.92
2022-04-10 03:16:00+00:00,1.68,1.15,0.02,0.34,1.09,0.79,0.27,22.7
2022-04-10 03:45:00+00:00,1.68,1.17,0.02,0.34,1.09,0.79,0.27,22.77
2022-04-10 04:14:00+00:00,1.69,1.14,0.02,0.34,1.09,0.79,0.27,22.63
2022-04-10 04:44:00+00:00,1.68,1.13,0.02,0.34,1.09,0.79,0.27,22.48
2022-04-10 05:13:00+00:00,1.68,1.14,0.02,0.34,1.09,0.79,0.27,22.55
2022-04-10 05:42:00+00:00,1.6,1.09,0.02,0.32,1.09,0.79,0.27,22.48
2022-04-10 06:11:00+00:00,1.68,1.14,0.02,0.34,1.09,0.79,0.27,22.48
2022-04-10 06:41:00+00:00,1.7,1.15,0.02,0.34,1.04,0.76,0.25,22.41
2022-04-10 07:10:00+00:00,1.68,1.15,0.02,0.34,1.09,0.79,0.27,22.12
2022-04-10 07:39:00+00:00,1.69,1.15,0.02,0.34,1.09,0.79,0.27,22.26
2022-04-10 08:08:00+00:00,1.69,1.15,0.02,0.34,1.09,0.79,0.27,22.12
2022-04-10 08:38:00+00:00,1.69,1.15,0.02,0.34,1.09,0.79,0.27,21.97
2022-04-10 09:07:00+00:00,1.69,1.15,0.02,0.34,1.09,0.79,0.27,21.9
2022-04-10 09:36:00+00:00,1.69,1.15,0.02,0.34,1.09,0.79,0.27,21.83
2022-04-10 10:05:00+00:00,1.69,1.17,0.02,0.34,1.09,0.79,0.27,21.83
2022-04-10 10:35:00+00:00,1.69,1.15,0.02,0.34,1.09,0.79,0.27,21.83
2022-04-10 11:04:00+00:00,1.72,1.15,0.02,0.34,1.09,0.79,0.27,21.61
2022-04-10 11:33:00+00:00,1.69,1.15,0.02,0.34,1.09,0.79,0.27,21.54
2022-04-10 12:02:00+00:00,1.68,1.16,0.02,0.34,1.09,0.79,0.27,21.68
2022-04-10 12:31:00+00:00,1.69,1.16,0.02,0.34,1.1,0.79,0.27,21.47
2022-04-10 13:01:00+00:00,1.7,1.15,0.02,0.34,1.1,0.79,0.27,21.18
2022-04-10 13:30:00+00:00,1.69,1.15,0.02,0.34,1.1,0.79,0.27,21.47
2022-04-10 13:59:00+00:00,1.69,1.16,0.02,0.34,1.1,0.79,0.27,21.54
2022-04-10 14:28:00+00:00,1.7,1.16,0.02,0.34,1.1,0.79,0.27,21.33
2022-04-10 14:58:00+00:00,1.69,1.16,0.02,0.34,1.1,0.79,0.27,21.61
2022-04-10 15:27:00+00:00,1.7,1.15,0.02,0.35,1.1,0.79,0.27,20.97
2022-04-10 15:56:00+00:00,1.7,1.16,0.02,0.35,1.11,0.79,0.27,20.76
2022-04-10 16:25:00+00:00,1.69,1.17,0.02,0.35,1.11,0.79,0.27,21.04
2022-04-10 16:55:00+00:00,1.7,1.16,0.02,0.35,1.11,0.79,0.27,20.97
2022-04-10 17:24:00+00:00,1.73,1.16,0.02,0.35,1.11,0.79,0.27,20.97
2022-04-10 17:53:00+00:00,1.69,1.16,0.02,0.35,1.11,0.79,0.27,20.76
2022-04-10 18:22:00+00:00,1.69,1.16,0.02,0.35,1.11,0.79,0.27,20.69
2022-04-10 18:51:00+00:00,1.7,1.16,0.02,0.35,1.11,0.79,0.27,20.55
2022-04-10 19:21:00+00:00,1.69,1.16,0.02,0.35,1.11,0.79,0.27,20.69
2022-04-10 19:50:00+00:00,1.7,1.16,0.02,0.35,1.11,0.79,0.27,20.55
2022-04-10 20:19:00+00:00,1.72,1.16,0.02,0.37,1.11,0.79,0.27,20.55
2022-04-10 20:48:00+00:00,1.7,1.16,0.02,0.35,1.11,0.79,0.27,20.34
2022-04-10 21:18:00+00:00,1.69,1.17,0.02,0.35,1.11,0.79,0.27,20.48
2022-04-10 21:47:00+00:00,1.71,1.16,0.02,0.35,1.11,0.79,0.27,20.27
2022-04-10 22:16:00+00:00,1.7,1.16,0.02,0.35,1.11,0.79,0.27,20.2
2022-04-10 22:45:00+00:00,1.7,1.19,0.02,0.35,1.11,0.79,0.27,20.13
2022-04-10 23:14:00+00:00,1.7,1.17,0.02,0.35,1.11,0.79,0.27,20.27
2022-04-10 23:44:00+00:00,1.74,1.17,0.02,0.35,1.11,0.79,0.27,20.13
2022-04-11 00:13:00+00:00,1.71,1.17,0.02,0.35,1.11,0.79,0.27,19.93
2022-04-11 00:42:00+00:00,1.7,1.17,0.02,0.35,1.11,0.79,0.27,19.65
2022-04-11 01:11:00+00:00,1.7,1.17,0.02,0.35,1.11,0.79,0.27,20
2022-04-11 01:41:00+00:00,1.71,1.17,0.02,0.35,1.11,0.79,0.27,19.79
2022-04-11 02:10:00+00:00,1.71,1.17,0.02,0.35,1.11,0.79,0.27,19.72
2022-04-11 02:39:00+00:00,1.71,1.17,0.02,0.35,1.11,0.79,0.27,19.72
2022-04-11 03:08:00+00:00,1.71,1.17,0.02,0.35,1.11,0.79,0.27,19.79
2022-04-11 03:38:00+00:00,1.71,1.17,0.02,0.35,1.11,0.79,0.27,19.52
2022-04-11 04:07:00+00:00,1.71,1.17,0.02,0.35,1.1,0.79,0.27,19.65
2022-04-11 04:36:00+00:00,1.71,1.17,0.02,0.35,1.11,0.79,0.27,19.52
2022-04-11 05:05:00+00:00,1.71,1.16,0.02,0.35,1.11,0.79,0.28,19.52
2022-04-11 05:34:00+00:00,1.71,1.17,0.02,0.35,1.11,0.79,0.28,19.31
2022-04-11 06:04:00+00:00,1.71,1.17,0.02,0.35,1.11,0.79,0.28,19.38
2022-04-11 06:33:00+00:00,1.71,1.17,0.02,0.35,1.11,0.79,0.28,19.31
2022-04-11 07:02:00+00:00,1.72,1.17,0.02,0.35,1.11,0.79,0.28,19.31
2022-04-11 07:31:00+00:00,1.72,1.17,0.02,0.35,1.11,0.79,0.28,19.38
2022-04-11 08:01:00+00:00,1.72,1.17,0.02,0.35,1.11,0.79,0.28,19.38
2022-04-11 08:30:00+00:00,1.72,1.17,0.02,0.35,1.11,0.79,0.28,19.25
2022-04-11 08:59:00+00:00,1.71,1.17,0.02,0.35,1.11,0.79,0.28,19.25
2022-04-11 09:28:00+00:00,1.72,1.17,0.02,0.35,1.11,0.79,0.28,19.18
2022-04-11 09:58:00+00:00,1.71,1.17,0.02,0.35,1.11,0.79,0.28,19.18
2022-04-11 10:27:00+00:00,1.71,1.17,0.02,0.35,1.11,0.79,0.28,18.91
2022-04-11 10:56:00+00:00,1.71,1.17,0.02,0.35,1.11,0.79,0.28,18.98
2022-04-11 11:25:00+00:00,1.71,1.15,0.02,0.35,1.11,0.79,0.28,18.98
2022-04-11 11:54:00+00:00,1.71,1.17,0.02,0.35,1.11,0.79,0.28,19.11
2022-04-11 12:24:00+00:00,1.7,1.17,0.02,0.35,1.11,0.79,0.28,18.84
2022-04-11 12:53:00+00:00,1.71,,0.02,0.35,1.1,0.79,0.28,19.04
2022-04-11 13:22:00+00:00,1.72,1.17,0.02,0.35,1.11,0.79,0.28,18.91
2022-04-11 13:51:00+00:00,1.71,1.18,0.02,0.34,1.1,0.79,0.28,18.71
2022-04-11 14:21:00+00:00,1.71,1.18,0.02,0.34,1.1,0.79,0.28,18.84
2022-04-11 14:50:00+00:00,1.71,1.17,0.02,0.35,1.1,0.79,0.28,18.71
2022-04-11 15:19:00+00:00,1.71,1.17,0.02,0.34,1.11,0.79,0.28,19.04
2022-04-11 15:48:00+00:00,1.72,1.17,0.02,0.35,1.11,0.79,0.28,18.64
2022-04-11 16:18:00+00:00,1.71,1.18,0.02,0.35,1.11,0.79,0.28,18.51
2022-04-11 16:47:00+00:00,1.71,1.18,0.02,0.35,1.11,0.79,0.28,18.58
2022-04-11 17:16:00+00:00,1.75,1.17,0.02,0.35,1.11,0.79,0.28,18.58
2022-04-11 17:45:00+00:00,1.73,1.16,0.02,0.35,1.11,0.78,0.28,18.51
2022-04-11 18:15:00+00:00,1.74,1.18,0.02,0.36,1.11,0.78,0.28,18.31
2022-04-11 18:44:00+00:00,1.68,1.19,0.02,0.36,1.11,0.78,0.28,18.64
2022-04-11 19:13:00+00:00,1.74,1.18,0.02,0.36,1.11,0.78,0.28,18.25
2022-04-11 19:42:00+00:00,1.74,1.18,0.02,0.36,1.07,0.75,0.27,18.31
2022-04-11 20:11:00+00:00,1.73,1.18,0.02,0.36,1.11,0.78,0.28,18.12
2022-04-11 20:41:00+00:00,1.74,1.18,,0.36,1.07,0.75,0.27,18.18
2022-04-11 21:10:00+00:00,1.74,1.18,0.02,0.36,1.12,0.78,0.28,18.05
2022-04-11 21:39:00+00:00,1.74,1.18,0.02,0.36,1.12,0.78,0.28,17.86
2022-04-11 22:08:00+00:00,1.73,1.18,0.02,0.36,1.12,0.78,0.28,17.99
2022-04-11 22:38:00+00:00,1.73,1.18,0.02,0.37,1.12,0.78,0.28,17.92
2022-04-11 23:07:00+00:00,1.74,1.19,0.02,0.37,1.12,0.78,0.28,17.92
2022-04-11 23:36:00+00:00,1.73,1.18,0.02,0.36,1.12,0.78,0.29,17.73
2022-04-12 00:05:00+00:00,1.72,1.17,0.02,0.37,1.12,0.78,0.29,17.79
2022-04-12 00:34:00+00:00,1.74,1.18,0.02,0.37,1.12,0.78,0.29,17.6
2022-04-12 01:04:00+00:00,1.71,1.18,0.02,0.37,1.12,0.78,0.29,17.73
2022-04-12 01:33:00+00:00,1.73,1.18,0.02,0.37,1.12,0.77,0.29,17.6
2022-04-12 02:02:00+00:00,1.74,1.19,0.02,0.37,1.09,0.75,0.28,17.53
2022-04-12 02:31:00+00:00,1.74,1.19,0.02,0.37,1.08,0.74,0.27,17.53
2022-04-12 03:01:00+00:00,1.73,1.19,0.02,0.37,1.12,0.77,0.29,17.34
2022-04-12 03:30:00+00:00,1.74,1.19,0.02,0.37,1.12,0.77,0.29,17.09
2022-04-12 03:59:00+00:00,1.74,1.18,0.02,0.37,1.12,0.77,0.29,17.34
2022-04-12 04:28:00+00:00,1.74,1.19,0.02,0.37,1.12,0.77,0.29,17.09
2022-04-12 04:58:00+00:00,1.74,1.19,0.02,0.37,1.12,0.77,0.29,17.15
2022-04-12 05:27:00+00:00,1.74,1.2,0.02,0.37,1.12,0.77,0.29,17.02
2022-04-12 05:56:00+00:00,1.74,1.19,0.02,0.37,1.12,0.77,0.29,17.09
2022-04-12 06:25:00+00:00,1.73,1.19,0.02,0.37,1.07,0.74,0.28,16.96
2022-04-12 06:54:00+00:00,1.74,1.19,0.02,0.37,1.12,0.77,0.29,16.9
2022-04-12 07:24:00+00:00,1.71,1.19,0.02,0.37,1.12,0.77,0.29,16.83
2022-04-12 07:53:00+00:00,1.74,1.19,0.02,0.37,1.12,0.77,0.29,16.83
2022-04-12 08:22:00+00:00,1.75,1.19,0.02,0.37,1.12,0.77,0.29,16.77
2022-04-12 08:51:00+00:00,1.74,1.19,0.02,0.37,1.12,0.77,0.29,16.71
2022-04-12 09:21:00+00:00,1.73,1.19,0.02,0.37,1.12,0.77,0.29,16.71
2022-04-12 09:50:00+00:00,1.74,1.19,0.02,0.37,1.12,0.77,0.29,16.64
2022-04-12 10:19:00+00:00,1.74,1.19,0.02,0.37,1.11,0.77,0.29,16.64
2022-04-12 10:48:00+00:00,1.75,1.19,0.02,0.36,1.11,0.77,0.29,16.64
2022-04-12 11:18:00+00:00,1.74,1.19,0.02,0.36,1.11,0.77,0.29,16.64
2022-04-12 11:47:00+00:00,1.74,1.21,0.02,0.37,1.11,0.76,0.29,16.38
2022-04-12 12:16:00+00:00,1.74,1.19,0.02,0.36,1.11,0.76,0.29,16.44
2022-04-12 12:45:00+00:00,1.77,1.2,0.02,0.36,1.11,0.76,0.29,16.51
2022-04-12 13:14:00+00:00,1.74,1.19,0.02,0.36,1.09,0.75,0.29,16.38
2022-04-12 13:44:00+00:00,1.72,1.2,0.02,0.36,1.11,0.76,0.29,16.38
2022-04-12 14:13:00+00:00,1.74,1.19,0.02,0.36,1.11,0.76,0.29,16.38
2022-04-12 14:42:00+00:00,1.75,1.19,0.02,0.36,1.07,0.74,0.28,16.38
2022-04-12 15:11:00+00:00,1.74,1.19,0.02,0.36,1.11,0.76,0.29,16.38
2022-04-12 15:41:00+00:00,1.74,1.19,0.02,0.36,1.11,0.76,0.29,16.38
2022-04-12 16:10:00+00:00,1.74,1.19,0.02,0.36,1.11,0.76,0.29,16.58
2022-04-12 16:39:00+00:00,1.74,1.19,0.02,0.36,1.11,0.76,0.29,16.44
2022-04-12 17:08:00+00:00,1.74,1.19,0.02,0.36,1.11,0.76,0.29,16.25
2022-04-12 17:38:00+00:00,1.74,1.19,0.02,0.36,1.11,0.76,0.29,16.05
2022-04-12 18:07:00+00:00,1.74,1.19,0.02,0.36,1.11,0.76,0.29,16.18
2022-04-12 18:36:00+00:00,1.74,1.19,0.02,0.36,1.11,0.76,0.29,16.18
2022-04-12 19:05:00+00:00,1.73,1.19,0.02,0.36,1.11,0.76,0.29,15.92
2022-04-12 19:34:00+00:00,1.74,1.19,0.02,0.36,1.11,0.76,0.29,16.12
2022-04-12 20:04:00+00:00,1.75,1.2,0.02,0.36,1.11,0.76,0.29,16.05
2022-04-12 20:33:00+00:00,1.73,1.19,0.02,0.36,1.11,0.76,0.29,16.12
2022-04-12 21:02:00+00:00,1.73,1.19,0.02,0.37,1.11,0.76,0.29,15.99
2022-04-12 21:31:00+00:00,1.74,1.19,0.02,0.36,1.1,0.75,0.29,15.99
2022-04-12 22:01:00+00:00,1.72,1.19,0.02,0.36,1.11,0.76,0.29,15.86
2022-04-12 22:30:00+00:00,1.74,1.19,0.02,0.37,1.11,0.76,0.29,15.92
2022-04-12 22:59:00+00:00,1.73,1.2,0.02,0.36,1.12,0.76,0.29,15.86
2022-04-12 23:28:00+00:00,1.73,1.19,0.02,0.37,1.12,0.76,0.29,15.67
2022-04-12 23:58:00+00:00,1.73,1.2,0.02,0.37,1.12,0.76,0.29,15.8
2022-04-13 00:27:00+00:00,1.73,1.2,0.02,0.37,1.12,0.76,0.29,15.48
2022-04-13 00:56:00+00:00,1.73,1.2,0.02,0.36,1.12,0.76,0.29,15.67
2022-04-13 01:25:00+00:00,1.75,1.2,0.02,0.37,1.12,0.76,0.29,15.67
2022-04-13 01:54:00+00:00,1.73,1.2,0.02,0.37,1.12,0.75,0.29,15.35
2022-04-13 02:24:00+00:00,1.74,1.2,0.02,0.37,1.12,0.75,0.3,15.6
2022-04-13 02:53:00+00:00,1.73,1.2,0.02,0.37,1.12,0.75,0.3,15.73
2022-04-13 03:22:00+00:00,1.73,1.2,0.02,0.37,1.12,0.75,0.3,15.48
2022-04-13 03:51:00+00:00,1.74,1.2,0.02,0.37,1.12,0.75,0.3,15.67
2022-04-13 04:21:00+00:00,1.73,1.2,0.02,0.37,1.12,0.75,0.3,15.41
2022-04-13 04:50:00+00:00,1.74,1.2,0.02,0.37,1.12,0.75,0.3,15.41
2022-04-13 05:19:00+00:00,1.73,1.2,0.02,0.37,1.12,0.75,0.3,15.48
2022-04-13 05:48:00+00:00,1.73,1.2,0.02,0.37,1.12,0.75,0.3,15.29
2022-04-13 06:18:00+00:00,1.73,1.2,0.02,0.37,1.12,0.75,0.3,15.54
2022-04-13 06:47:00+00:00,1.74,1.2,0.02,0.37,1.12,0.75,0.3,15.41
2022-04-13 07:16:00+00:00,1.73,1.2,0.02,0.37,1.13,0.75,0.3,15.29
2022-04-13 07:45:00+00:00,1.74,1.21,0.02,0.37,1.13,0.75,0.3,15.23
2022-04-13 08:14:00+00:00,1.74,1.2,0.02,0.37,1.13,0.75,0.3,15.29
2022-04-13 08:44:00+00:00,1.75,1.2,0.02,0.37,1.13,0.75,0.3,15.23
2022-04-13 09:13:00+00:00,1.73,1.2,0.02,0.37,1.13,0.75,0.3,15.1
2022-04-13 09:42:00+00:00,1.74,1.2,0.02,0.38,1.13,0.75,0.3,15.23
2022-04-13 10:11:00+00:00,1.73,1.2,0.02,0.38,1.13,0.75,0.3,15.23
2022-04-13 10:41:00+00:00,1.73,1.2,0.02,0.37,1.13,0.75,0.3,15.1
2022-04-13 11:10:00+00:00,1.74,1.2,0.02,0.38,1.13,0.75,0.3,15.1
2022-04-13 11:39:00+00:00,1.74,1.2,0.03,0.37,1.13,0.75,0.3,15.29
2022-04-13 12:08:00+00:00,1.73,1.2,0.02,0.37,1.13,0.75,0.3,15.16
2022-04-13 12:38:00+00:00,1.73,1.2,0.02,0.37,1.13,0.75,0.3,15.35
2022-04-13 13:07:00+00:00,1.73,1.19,0.02,0.37,1.12,0.75,0.3,15.41
2022-04-13 13:36:00+00:00,1.72,1.2,0.02,0.37,1.12,0.75,0.3,15.99
2022-04-13 14:05:00+00:00,1.72,1.2,0.02,0.38,1.12,0.74,0.3,16.44
2022-04-13 14:35:00+00:00,1.72,1.19,0.02,0.38,,0.74,0.3,16.44
2022-04-13 15:04:00+00:00,1.71,1.19,0.02,0.39,1.12,0.74,0.3,16.31
2022-04-13 15:33:00+00:00,1.71,1.19,0.02,0.38,1.12,0.74,0.3,16.38
2022-04-13 16:02:00+00:00,1.71,1.18,0.02,0.37,1.11,0.74,0.29,16.31
2022-04-13 16:31:00+00:00,1.71,1.18,0.02,0.37,1.11,0.74,0.29,16.18
2022-04-13 17:01:00+00:00,1.7,1.18,0.02,0.36,1.11,0.74,0.29,16.25
2022-04-13 17:30:00+00:00,1.7,1.19,0.02,0.37,1.11,0.74,0.29,16.05
2022-04-13 17:59:00+00:00,1.71,1.19,0.02,0.37,1.11,0.74,0.29,16.38
2022-04-13 18:28:00+00:00,1.71,1.19,0.02,0.37,1.11,0.74,0.29,16.25
2022-04-13 18:58:00+00:00,1.7,1.19,0.02,0.37,1.12,0.74,0.29,16.05
2022-04-13 19:27:00+00:00,1.71,1.15,0.02,0.37,1.12,0.74,0.29,16.18
2022-04-13 19:56:00+00:00,1.7,1.18,0.02,0.37,1.12,0.74,0.29,16.18
2022-04-13 20:25:00+00:00,1.68,1.19,0.02,0.37,1.12,0.74,0.29,16.71
2022-04-13 20:55:00+00:00,1.69,1.18,0.02,0.37,1.12,0.74,0.29,16.9
2022-04-13 21:24:00+00:00,1.69,1.18,0.02,0.37,1.11,0.73,0.29,17.21
2022-04-13 21:53:00+00:00,1.68,1.17,0.02,0.38,1.12,0.73,0.29,17.47
2022-04-13 22:22:00+00:00,1.69,1.16,0.02,0.38,1.11,0.73,0.29,17.79
2022-04-13 22:51:00+00:00,1.68,1.16,0.02,0.38,1.11,0.72,0.29,17.86
2022-04-13 23:21:00+00:00,1.66,1.16,0.02,0.37,1.11,0.72,0.29,18.12
2022-04-13 23:50:00+00:00,1.66,1.16,0.02,0.38,1.11,0.72,0.29,18.18
2022-04-14 00:19:00+00:00,1.67,1.15,0.02,0.38,1.11,0.72,0.29,18.25
2022-04-14 00:48:00+00:00,1.65,1.15,0.02,0.37,1.11,0.72,0.28,18.38
2022-04-14 01:18:00+00:00,1.65,1.15,0.02,0.37,1.1,0.72,0.28,18.64
2022-04-14 01:47:00+00:00,1.64,1.12,0.02,0.38,1.1,0.71,0.28,18.64
2022-04-14 02:16:00+00:00,1.63,1.14,0.02,0.37,1.1,0.71,0.28,18.91
2022-04-14 02:45:00+00:00,1.61,1.13,0.02,0.37,1.09,0.71,0.28,19.38
2022-04-14 03:15:00+00:00,1.61,1.12,0.02,0.37,1.09,0.7,0.28,19.65
2022-04-14 03:44:00+00:00,1.61,1.12,0.02,0.37,1.08,0.7,0.27,19.72
2022-04-14 04:13:00+00:00,1.59,1.12,0.03,0.37,1.08,0.7,0.27,19.93
2022-04-14 04:42:00+00:00,1.59,1.1,0.03,0.36,1.08,0.7,0.27,20.2
2022-04-14 05:11:00+00:00,1.58,1.11,0.03,0.37,1.08,0.7,0.27,20.55
2022-04-14 05:41:00+00:00,1.58,1.1,0.03,0.36,1.09,0.7,0.27,20.83
2022-04-14 06:10:00+00:00,1.58,1.11,0.03,0.37,1.09,0.71,0.27,21.11
2022-04-14 06:39:00+00:00,1.58,1.11,0.03,0.36,1.09,0.71,0.27,21.26
2022-04-14 07:08:00+00:00,1.58,1.1,0.03,0.37,1.09,0.71,0.27,21.54
2022-04-14 07:38:00+00:00,1.58,1.1,0.03,0.36,1.08,0.71,0.27,21.76
2022-04-14 08:07:00+00:00,1.57,1.08,0.03,0.36,1.08,0.71,0.26,22.12
2022-04-14 08:36:00+00:00,1.57,1.1,0.03,0.36,1.08,0.72,0.26,22.19
2022-04-14 09:05:00+00:00,1.53,1.11,0.03,0.36,1.08,0.72,0.26,22.48
2022-04-14 09:35:00+00:00,1.57,1.1,0.03,0.36,1.08,0.73,0.26,22.7
2022-04-14 10:04:00+00:00,1.57,1.09,0.03,0.36,1.08,0.73,0.26,22.77
2022-04-14 10:33:00+00:00,1.57,1.1,0.03,0.36,1.08,0.74,0.26,23.07
2022-04-14 11:02:00+00:00,1.57,1.1,0.03,0.36,1.09,0.74,0.26,23.22
2022-04-14 11:31:00+00:00,1.57,1.1,0.03,0.37,1.1,0.74,0.26,23.37
2022-04-14 12:01:00+00:00,1.57,1.1,0.03,0.37,1.1,0.74,0.26,23.59
2022-04-14 12:30:00+00:00,1.57,1.1,0.03,0.37,1.1,0.74,0.26,23.59
2022-04-14 12:59:00+00:00,1.58,1.1,0.03,0.37,1.1,0.74,0.26,23.97
2022-04-14 13:28:00+00:00,1.57,1.11,0.03,0.37,1.1,0.75,0.26,24.04
2022-04-14 13:58:00+00:00,1.57,1.1,0.03,0.37,1.1,0.75,0.26,24.27
2022-04-14 14:27:00+00:00,1.57,1.1,0.03,0.37,1.1,0.75,0.26,23.97
2022-04-14 14:56:00+00:00,1.58,1.11,0.03,0.37,1.11,0.75,0.26,24.35
2022-04-14 15:25:00+00:00,1.54,1.11,0.02,0.37,1.11,0.75,0.26,24.35
2022-04-14 15:55:00+00:00,1.58,1.1,0.03,0.37,1.11,0.76,0.26,24.81
2022-04-14 16:24:00+00:00,1.58,1.1,0.03,0.37,1.11,0.76,0.26,24.73
2022-04-14 16:53:00+00:00,1.57,1.1,0.02,0.37,1.12,0.76,0.26,25.12
2022-04-14 17:22:00+00:00,1.57,1.11,0.02,0.37,1.12,0.76,0.26,25.19
2022-04-14 17:51:00+00:00,1.58,1.11,0.03,0.38,1.12,0.76,0.26,25.19
2022-04-14 18:21:00+00:00,1.57,1.1,0.03,0.38,1.12,0.76,0.26,25.43
2022-04-14 18:50:00+00:00,1.59,1.1,0.02,0.38,1.12,0.76,0.26,25.66
2022-04-14 20:28:00+00:00,1.57,1.1,0.03,0.39,1.12,0.75,0.26,25.66
2022-04-14 21:27:00+00:00,1.58,1.1,0.03,0.39,1.11,0.75,0.26,26.13
2022-04-14 21:56:00+00:00,1.57,1.1,0.03,0.38,1.11,0.75,0.26,26.13
2022-04-14 22:25:00+00:00,1.59,1.11,0.02,0.39,1.12,0.75,0.26,26.05
2022-04-14 22:55:00+00:00,1.57,1.11,0.03,0.39,1.13,0.76,0.26,26.37
2022-04-14 23:24:00+00:00,1.59,1.11,0.02,0.39,1.13,0.75,0.26,26.37
2022-04-14 23:53:00+00:00,1.6,1.11,0.02,0.39,1.14,0.75,0.27,26.61
2022-04-15 00:22:00+00:00,1.6,0.93,0.02,0.4,1.14,0.75,0.27,26.45
2022-04-15 00:52:00+00:00,1.62,1.12,0.02,0.41,1.15,0.75,0.27,26.53
2022-04-15 01:21:00+00:00,1.58,1.16,0.02,0.4,1.15,0.75,0.27,26.69
2022-04-15 01:50:00+00:00,1.6,1.12,0.02,0.41,1.16,0.75,0.27,26.77
2022-04-15 02:19:00+00:00,1.65,1.13,0.02,0.42,1.16,0.74,0.27,26.85
2022-04-15 02:48:00+00:00,1.6,1.12,0.03,0.42,1.17,0.74,0.27,26.77
2022-04-15 03:18:00+00:00,1.56,1.1,0.03,0.43,1.15,0.73,0.26,26.77
2022-04-15 03:47:00+00:00,1.6,1.11,0.02,0.43,1.17,0.73,0.27,27.01
2022-04-15 04:16:00+00:00,1.59,1.12,0.03,0.42,1.16,0.73,0.27,26.77
2022-04-15 04:45:00+00:00,1.61,1.12,0.02,0.43,1.16,0.73,0.27,26.93
2022-04-15 05:15:00+00:00,1.59,1.12,0.03,0.43,1.17,0.74,0.27,26.93
2022-04-15 05:44:00+00:00,1.61,1.11,0.02,0.42,1.17,0.74,0.27,26.85
2022-04-15 06:13:00+00:00,1.63,1.11,0.02,0.41,1.16,0.74,0.27,26.93
2022-04-15 06:42:00+00:00,1.6,1,0.02,0.41,1.16,0.74,0.27,26.93
2022-04-15 07:11:00+00:00,1.61,1.12,0.02,0.41,1.15,0.74,0.27,26.93
2022-04-15 07:41:00+00:00,1.53,1.16,0.02,0.4,1.15,0.74,0.27,26.93
2022-04-15 08:10:00+00:00,1.6,1.12,0.02,0.4,1.14,0.74,0.27,27.17
2022-04-15 08:39:00+00:00,1.62,1.07,0.02,0.4,1.13,0.74,0.26,26.93
2022-04-15 09:08:00+00:00,1.63,1.13,0.02,0.39,1.13,0.74,0.26,27.01
2022-04-15 09:38:00+00:00,1.54,1.09,0.03,0.39,1.12,0.74,0.26,27.17
2022-04-15 10:07:00+00:00,1.56,1.1,0.02,0.39,1.12,0.74,0.26,27.09
2022-04-15 10:36:00+00:00,1.54,1.09,0.02,0.37,1.11,0.74,0.26,27.17
2022-04-15 11:05:00+00:00,1.56,1.09,0.03,0.38,1.11,0.74,0.25,27.01
2022-04-15 11:35:00+00:00,1.57,1.09,0.03,0.38,1.1,0.74,0.25,26.85
2022-04-15 12:04:00+00:00,1.55,1.08,0.03,0.38,1.1,0.75,0.25,27.25
2022-04-15 12:33:00+00:00,1.56,1.09,0.03,0.37,1.1,0.75,0.25,27.09
2022-04-15 13:02:00+00:00,1.54,1.07,0.02,0.37,1.1,0.75,0.25,27.17
2022-04-15 13:31:00+00:00,1.56,1.08,0.02,0.37,1.11,0.76,0.25,27.25
2022-04-15 14:01:00+00:00,1.44,1.16,0.03,0.38,1.11,0.76,0.25,27.01
2022-04-15 14:30:00+00:00,1.55,1.09,0.02,0.38,1.11,0.76,0.25,26.93
2022-04-15 14:59:00+00:00,1.57,1.05,0.02,0.38,1.11,0.77,0.25,27.01
2022-04-15 15:28:00+00:00,1.55,1.09,0.03,0.38,1.12,0.77,0.25,26.85
2022-04-15 15:58:00+00:00,1.57,1.1,,0.38,1.12,0.77,0.25,27.09
2022-04-15 16:27:00+00:00,1.56,1.09,0.03,0.38,1.12,0.77,0.25,27.25
2022-04-15 16:56:00+00:00,1.56,1.08,0.03,0.38,1.12,0.77,0.25,27.17
2022-04-15 17:25:00+00:00,1.57,1.09,0.02,0.38,1.12,0.77,0.25,27.09
2022-04-15 17:55:00+00:00,1.56,1.09,0.02,0.38,1.12,0.77,0.25,26.93
2022-04-15 18:24:00+00:00,1.57,1.09,0.02,0.38,1.13,0.77,0.25,27.01
